created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/27/2015,179537,323451,"{'type': 'Point', 'coordinates': [-73.78633372012597, 40.76280481942359]}",13,0,OnCurb,Alive,Fair,Acer rubrum,red maple,1or2,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,195-028 37 AVENUE,11358,Flushing,411,4,Queens,19,26,11,QN48,Auburndale,4113900,New York,40.76280482,-73.78633372,1043439.69132,217259.28666
08/27/2015,179476,223106,"{'type': 'Point', 'coordinates': [-73.98079836980062, 40.66826408835274]}",9,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,469 7 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,New York,40.66826409,-73.98079837,989576.778377,182743.6093
08/30/2015,189590,223272,"{'type': 'Point', 'coordinates': [-73.97503084431871, 40.672018678962196]}",24,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,19 FISKE PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,New York,40.67201868,-73.97503084,991176.373931,184111.916603
08/31/2015,191351,347976,"{'type': 'Point', 'coordinates': [-73.8544642235531, 40.711718682810904]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,89-021 69 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71171868,-73.85446422,1024597.16864,198608.323634
09/08/2015,208767,107164,"{'type': 'Point', 'coordinates': [-73.96121439017126, 40.763321885181526]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,317 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76332189,-73.96121439,994994.290835,217377.861882
09/06/2015,205734,111960,"{'type': 'Point', 'coordinates': [-73.9856408665588, 40.78061205329372]}",10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,2 RIVERSIDE DRIVE,10023,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1016300,New York,40.78061205,-73.98564087,988226.698071,223675.19476
09/04/2015,201486,338001,"{'type': 'Point', 'coordinates': [-73.850185988622, 40.57619607059636]}",13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,231 BEACH 131 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4092800,New York,40.57619607,-73.85018599,1025867.6743,149235.797379
09/04/2015,203326,340820,"{'type': 'Point', 'coordinates': [-73.88713448997301, 40.74996589421454]}",10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35-056 79 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.74996589,-73.88713449,1015521.97813,212529.607143
08/27/2015,179994,216037,"{'type': 'Point', 'coordinates': [-73.94980362691733, 40.7254984444126]}",14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,179 ECKFORD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72549844,-73.94980363,998163.1677,203599.182418
08/26/2015,178583,308594,"{'type': 'Point', 'coordinates': [-73.86658672060496, 40.68844786971196]}",14,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No,88-001 74 PLACE,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.68844787,-73.86658672,1021249.34036,190124.732989
08/29/2015,187232,218941,"{'type': 'Point', 'coordinates': [-73.9762603088283, 40.68591967165016]}",17,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,131 FT GREENE PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,New York,40.68591967,-73.97626031,990833.951387,189176.353324
08/27/2015,179887,216215,"{'type': 'Point', 'coordinates': [-73.95177311899286, 40.72856768684118]}",5,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,204 CALYER STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057300,New York,40.72856769,-73.95177312,997616.658622,204717.095865
09/03/2015,200381,408850,"{'type': 'Point', 'coordinates': [-74.16220431179724, 40.596660022153145]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2086 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029103,New York,40.59666002,-74.16220431,939204.163899,156697.446826
09/02/2015,198290,313012,"{'type': 'Point', 'coordinates': [-73.8271460568184, 40.769804273003245]}",7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,140-040 31 DRIVE,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4088901,New York,40.76980427,-73.82714606,1032128.86913,219784.470914
08/30/2015,190087,301004,"{'type': 'Point', 'coordinates': [-73.92810435566474, 40.76316179541797]}",8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,25-010 BROADWAY,11106,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4005300,New York,40.7631618,-73.92810436,1004166.39454,217325.330491
08/30/2015,190421,106099,"{'type': 'Point', 'coordinates': [-73.98485279037527, 40.77000454390119]}",14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,8 COLUMBUS AVENUE,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77000454,-73.98485279,988445.620534,219810.559772
08/28/2015,181446,208032,"{'type': 'Point', 'coordinates': [-73.94378431797111, 40.578872483620586]}",24,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,160 IRWIN STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062000,New York,40.57887248,-73.94378432,999865.850318,150180.303364
09/03/2015,199062,107043,"{'type': 'Point', 'coordinates': [-73.98213047206272, 40.77038982952048]}",4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1880 BROADWAY,10023,New York,107,1,Manhattan,3,75,27,MN14,Lincoln Square,1014500,New York,40.77038983,-73.98213047,989199.645929,219951.074255
09/03/2015,200398,408850,"{'type': 'Point', 'coordinates': [-74.16242862629674, 40.59784148735821]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2043 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59784149,-74.16242863,939142.667631,157127.999442
08/27/2015,179942,215925,"{'type': 'Point', 'coordinates': [-73.94879371143635, 40.72262724694355]}",8,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,280 DRIGGS AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72262725,-73.94879371,998443.702244,202553.27867
08/30/2015,189351,223210,"{'type': 'Point', 'coordinates': [-73.97620525932034, 40.670998675536595]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,494 1 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015500,New York,40.67099868,-73.97620526,990850.695448,183740.209669
09/01/2015,196020,506702,"{'type': 'Point', 'coordinates': [-73.90162551182495, 40.86998754094472]}",2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2728 WEBB AVENUE,10468,Bronx,208,2,Bronx,14,81,33,BX28,Van Cortlandt Village,2026701,New York,40.86998754,-73.90162551,1011457.80187,256252.898961
09/06/2015,205829,213861,"{'type': 'Point', 'coordinates': [-73.92415479730757, 40.63056030950792]}",20,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1119 EAST 54 STREET,11234,Brooklyn,318,3,Brooklyn,46,59,21,BK58,Flatlands,3072800,New York,40.63056031,-73.9241548,1005302.32271,169015.615103
09/08/2015,208820,107238,"{'type': 'Point', 'coordinates': [-73.95955457579119, 40.76436461074178]}",13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,333 EAST 66 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76436461,-73.95955458,995453.912948,217757.969061
08/26/2015,178606,105607,"{'type': 'Point', 'coordinates': [-73.97857965770694, 40.747801383092565]}",7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,137 EAST 36 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74780138,-73.97857966,990185.19153,211721.585465
09/03/2015,200673,229928,"{'type': 'Point', 'coordinates': [-73.96036844845918, 40.624421400549274]}",30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,1032 EAST 16 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.6244214,-73.96036845,995251.52687,166772.421754
08/29/2015,186501,505606,"{'type': 'Point', 'coordinates': [-73.88745706302697, 40.85705393379904]}",16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2438 HOFFMAN STREET,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2038900,New York,40.85705393,-73.88745706,1015382.47512,251545.404767
09/02/2015,197897,210476,"{'type': 'Point', 'coordinates': [-73.96487681570375, 40.60961592154829]}",2,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,810 AVENUE P,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042000,New York,40.60961592,-73.96487682,994002.188817,161377.863646
09/03/2015,199051,107043,"{'type': 'Point', 'coordinates': [-73.9821229383017, 40.76996827663165]}",4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1870 BROADWAY,10023,New York,107,1,Manhattan,3,75,27,MN14,Lincoln Square,1014500,New York,40.76996828,-73.98212294,989201.764035,219797.488932
09/03/2015,200406,408850,"{'type': 'Point', 'coordinates': [-74.1625358567237, 40.59837238915214]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2024 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59837239,-74.16253586,939113.24807,157321.475433
08/30/2015,189459,219493,"{'type': 'Point', 'coordinates': [-73.96835284586766, 40.69543462276076]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,71 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69543462,-73.96835285,993025.749825,192643.62198
08/30/2015,189460,219493,"{'type': 'Point', 'coordinates': [-73.96832202873222, 40.69528271580404]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,77 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69528272,-73.96832203,993034.315425,192588.280884
08/30/2015,189709,223525,"{'type': 'Point', 'coordinates': [-73.97337630074402, 40.67530269357513]}",13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,209 LINCOLN PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,New York,40.67530269,-73.9733763,991634.976032,185308.511979
09/08/2015,208761,107164,"{'type': 'Point', 'coordinates': [-73.96064456272003, 40.7630799218316]}",14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,327 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76307992,-73.96064456,995152.18258,217289.777084
08/30/2015,190395,107488,"{'type': 'Point', 'coordinates': [-73.96012716653067, 40.769639050423706]}",9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,203 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,New York,40.76963905,-73.96012717,995294.423109,219679.549208
08/29/2015,187234,218941,"{'type': 'Point', 'coordinates': [-73.97628863705064, 40.6860602071579]}",18,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,125 FT GREENE PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,New York,40.68606021,-73.97628864,990826.080996,189227.552369
09/06/2015,205785,106342,"{'type': 'Point', 'coordinates': [-73.98337930093409, 40.780171873919386]}",10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,268 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,New York,40.78017187,-73.9833793,988853.059023,223514.933269
09/04/2015,201410,102977,"{'type': 'Point', 'coordinates': [-73.99033070458827, 40.72311463323263]}",3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,212 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,New York,40.72311463,-73.9903307,986930.180651,202726.847877
09/08/2015,208760,107164,"{'type': 'Point', 'coordinates': [-73.96045231030908, 40.7629982865116]}",17,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,340 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76299829,-73.96045231,995205.453471,217260.05864
09/08/2015,208763,107164,"{'type': 'Point', 'coordinates': [-73.96077693381598, 40.76313613142997]}",14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,327 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76313613,-73.96077693,995115.504176,217310.239642
08/30/2015,189626,223423,"{'type': 'Point', 'coordinates': [-73.97505728387982, 40.67490333891054]}",11,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,75 7 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,New York,40.67490334,-73.97505728,991168.740416,185162.878412
08/30/2015,190394,107488,"{'type': 'Point', 'coordinates': [-73.96003887726967, 40.76960162372808]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,203 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,New York,40.76960162,-73.96003888,995318.884674,219665.924563
09/03/2015,200471,104861,"{'type': 'Point', 'coordinates': [-73.98285451731736, 40.7575704444091]}",4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,115 WEST 46 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1011900,New York,40.75757044,-73.98285452,989000.008205,215280.509777
08/27/2015,179834,102993,"{'type': 'Point', 'coordinates': [-73.9911001715579, 40.72206572518783]}",19,0,OffsetFromCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,190 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,New York,40.72206573,-73.99110017,986716.935015,202344.675741
08/27/2015,180251,106093,"{'type': 'Point', 'coordinates': [-73.98370686371007, 40.76964206462148]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,31 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.76964206,-73.98370686,988763.054938,219678.553475
09/08/2015,209063,415850,"{'type': 'Point', 'coordinates': [-74.10593025322113, 40.559182784116466]}",11,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,286 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55918278,-74.10593025,954815.538188,143019.648722
09/04/2015,201590,338263,"{'type': 'Point', 'coordinates': [-73.82864618675484, 40.582117378332185]}",2,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2-008 BEACH 108 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58211738,-73.82864619,1031847.10952,151404.042386
08/29/2015,187054,106107,"{'type': 'Point', 'coordinates': [-73.98179160516962, 40.77046434714469]}",9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,NoDamage,NYC Parks Staff,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,1880 BROADWAY,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77046435,-73.98179161,989293.502368,219978.242836
09/04/2015,201811,338314,"{'type': 'Point', 'coordinates': [-73.82538141635906, 40.58306474243835]}",2,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,104-008 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58306474,-73.82538142,1032753.27864,151750.980997
09/08/2015,208863,219320,"{'type': 'Point', 'coordinates': [-73.96062866815528, 40.69153074391603]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,275 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69153074,-73.96062867,995168.30197,191222.192409
09/01/2015,195995,104413,"{'type': 'Point', 'coordinates': [-73.98598250883435, 40.744866526894505]}",3,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,3 EAST 29 STREET,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74486653,-73.98598251,988134.165776,210651.90847
08/30/2015,190386,107488,"{'type': 'Point', 'coordinates': [-73.9590118876348, 40.76916627113935]}",10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,239 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,New York,40.76916627,-73.95901189,995603.4261,219507.442597
09/08/2015,208819,107238,"{'type': 'Point', 'coordinates': [-73.9594592284515, 40.764324420146224]}",12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,333 EAST 66 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76432442,-73.95945923,995480.332186,217743.338513
09/03/2015,200697,215932,"{'type': 'Point', 'coordinates': [-73.94759301402212, 40.72286387838295]}",10,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,246 DRIGGS AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72286388,-73.94759301,998776.467982,202639.687618
